stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
7010B158131,158131,Ulsterbus Depot,,54.9966287583853,-7.31786633503893,,,,
7010B158241,158241,Magee Campus,,55.002956,-7.322545,,,,
7040B107131,107131,Cullaville,,54.0620448123748,-6.64352516920916,,,,
7040B139481,139481,Newry,,54.1682530256848,-6.33909756269821,,,,
7040B139491,139491,Buttercrane Shopping Centre,,54.172871,-6.340996,,,,
7040B139501,139501,Newry,,54.172227,-6.340441,,,,
7040B139511,139511,Newry (Opp Quay Shopping Centre),,54.16869222,-6.339018889,,,,
7040B139761,139761,Killeen Bridge,,54.131009,-6.346082,,,,
7040B139771,139771,Killeen Bridge,,54.131023,-6.346479,,,,
7040B139781,139781,Meigh Cross,,54.115863,-6.357129,,,,
7040B139791,139791,Meigh Cross (Service Station),,54.11589222,-6.357278611,,,,
7040B150611,150611,Monaghan Street,,54.176486,-6.34535,,,,
7040B156051,156051,Newry,,54.176002,-6.339467,,,,
7040B156061,156061,Newry Bus Station,,54.1749986272411,-6.340145,,,,
7050B108081,108081,Enniskillen,,54.3436944286399,-7.64007888696494,,,,
7050B140871,140871,Derrylin,,54.191672,-7.565929,,,,
7050B1409001,140901,Bellanaleck,,54.2950047241065,-7.63801510677572,,,,
7050B141541,141541,Belleek,,54.4761705959608,-8.09450198679982,,,,
7050B1415501,141551,Bellanaleck,,54.2950580826928,-7.63783030428049,,,,
7050B141561,141561,Derrylin,,54.191678,-7.565736,,,,
7050B630091,630091,Letterbreen,,54.3092870556637,-7.73268562828709,,,,
7050B630101,630101,Letterbreen,,54.3094925605682,-7.73216183422823,,,,
7050B6310001,631001,Belcoo,,54.297258,-7.869896,,,,
7050B631071,631071,Loughview Drive,,54.297373889864,-7.8701144779675,,,,
7060B152481,152481,Sion Mills,,54.7843117247012,-7.4716367976002,,,,
7060B156031,156031,Ballygawley,,54.456349,-7.033901,,,,
7060B157111,157111,Newtownstewart,,54.7218905194398,-7.37298186024223,,,,
7060B158031,158031,Ulsterbus Depot,,54.601343,-7.30175,,,,
7060B1581001,158101,Newtownstewart,,54.7217738838126,-7.37301470512109,,,,
7060B158121,158121,Bradley Way,,54.8265068781516,-7.47009002495236,,,,
7060B1581401,158141,Sion Mills,,54.785779358327,-7.47234836164944,,,,
7060B158181,158181,Canal Street,,54.8277460618064,-7.46378639704708,,,,
8210B111621,111621,Saint Patrick's Avenue,,52.837124,-6.91467,,,,
8210B111891,111891,Sleaty Street,,52.84414778,-6.9397625,,,,
8210B1340201,134021,Hacketstown,,52.865375,-6.558453,,,,
8210B136061,136061,SETU Carlow,,52.8299811805242,-6.93597455431291,,,,
8210B1360701,136071,Ballyknockan,,52.735531,-6.987098,,,,
8210B136211,136211,Rathvilly,,52.8805507014169,-6.69556191940628,,,,
8210B136231,136231,Hacketstown,,52.865221,-6.558399,,,,
8210B153991,153991,Tullow North,,52.8048199890738,-6.73250639090103,,,,
8210B154001,154001,Tullow North,,52.8046580908354,-6.73249626766088,,,,
8210B202101,202101,Wexford Road Business Park,,52.820615,-6.897133,,,,
8210B335561,335561,Barrack Street,,52.8353868712984,-6.92542345782427,,,,
8210B3355701,335571,Carlow Bus Station,,52.833738,-6.926948,,,,
8210B339081,339081,Ballyknockan,,52.738872,-6.985687,,,,
8210B3394301,339431,Royaloak,,52.704245,-6.984179,,,,
8210B3511401,351141,Rathvilly,,52.8806191573759,-6.69524785426883,,,,
8210B3511801,351181,Kildavin,,52.683916,-6.685386,,,,
8210B351711,351711,Ballon,,52.7401879532436,-6.77039976288263,,,,
8210B351721,351721,Ballon,,52.7400872675218,-6.77022488071272,,,,
8210B5981201,598121,SETU Carlow,,52.8300543996409,-6.93612116551754,,,,
8210CO11091,201001,Tyndall College,,52.819187,-6.94511,,,,
8210CO11092,11092,Carraig Abhainn,,52.825857,-6.937188,,,,
8210CO11093,110931,Bourlum Wood,,52.8234089692559,-6.93576417315221,,,,
8210CO11094,110941,SETU Green Road,,52.825497,-6.934096,,,,
8210CO11095,110951,New Street,,52.8297293080953,-6.93094997361145,,,,
8210CO11096,110961,Hanover Road,,52.831402788289,-6.92914286697322,,,,
8210CO11098,110981,Fire Station,,52.8368675177698,-6.92317539653795,,,,
8210CO11099,110991,Green Lane,,52.8412390151113,-6.91760470744884,,,,
8210CO11100,111001,Deerpark Roundabout,,52.845026,-6.910029,,,,
8210CO11101,111011,Enterprise Business Park,,52.840432,-6.909015,,,,
8210CO11102,201041,Sandhills,,52.8396015413723,-6.90468720511796,,,,
8210CO11103,201051,Burrindale,,52.8417185632881,-6.90228857084598,,,,
8210CO11104,111041,Beechwood Park,,52.8447290479015,-6.8993178483131,,,,
8210CO11105,201061,Tinteán Coille,,52.8467534919845,-6.89567396632087,,,,
8210CO11106,201111,MSD Carlow,,52.8542540707242,-6.88461459284746,,,,
8210CO11108,111231,Tinteán Coille,,52.846704695522,-6.89525952315287,,,,
8210CO11109,111091,Beechwood Park,,52.8449237128477,-6.89898633164315,,,,
8210CO11110,111101,Burrindale,,52.8419495927723,-6.90200070569607,,,,
8210CO11111,111241,Sandhills,,52.8394110378197,-6.90742315927646,,,,
8210CO11112,111121,Enterprise Business Park,,52.840884,-6.909271,,,,
8210CO11113,111131,Deerpark Roundabout,,52.844784,-6.910183,,,,
8210CO11114,111141,Green Lane,,52.84178,-6.916849,,,,
8210CO11115,111151,Fire Station,,52.8369802982362,-6.92272733445909,,,,
8210CO11117,111171,Hanover Road,,52.8318567971016,-6.92865680006758,,,,
8210CO11118,111181,New Street,,52.8290335983512,-6.93154580133862,,,,
8210CO11119,111191,SETU Green Road,,52.825738,-6.933882,,,,
8210CO11120,111201,Bourlum Wood,,52.823007517304,-6.93610041018636,,,,
8210CO11121,111211,Carraig Abhainn,,52.825967,-6.937364,,,,
8210CO11122,111221,Rath Abhainn,,52.822572,-6.941705,,,,
8210CO11123,201011,Tyndall College,,52.819176383642,-6.94491773727636,,,,
8210CO11125,111251,Sleaty Street,,52.8439996189565,-6.93965480353861,,,,
8210CO11126,111261,Sleaty Street,,52.840491,-6.938241,,,,
8210CO11127,113911,Maryborough Street,,52.8370852558864,-6.93836866743233,,,,
8210CO11128,111281,Carlow Castle,,52.836621,-6.935753,,,,
8210CO11129,111291,Kennedy Avenue,,52.835658,-6.931546,,,,
8210CO11132,111321,Pollerton Road,,52.836836,-6.918723,,,,
8210CO11133,111331,Saint Patrick's Avenue,,52.837255,-6.914409,,,,
8210CO11134,111341,Castlewood Gardens,,52.838683,-6.91136,,,,
8210CO11135,113921,Askea,,52.835379,-6.91079,,,,
8210CO11138,113951,Tullow Road,,52.8314644864729,-6.9073109176096,,,,
8210CO11139,111391,The Orchards,,52.8299889505304,-6.90325209027016,,,,
8210CO11140,113961,Chapelstown,,52.82797,-6.899742,,,,
8210CO11143,111431,Chapelstown,,52.827806,-6.899493,,,,
8210CO11145,112031,Tullow Road,,52.8311908061556,-6.90687257180522,,,,
8210CO11146,113931,Ashgrove,,52.830639,-6.912407,,,,
8210CO11147,113941,Mount Leinster Park,,52.833066,-6.9134,,,,
8210CO11148,111461,Askea,,52.835257,-6.911193,,,,
8210CO11149,111601,Castlewood Gardens,,52.838257,-6.911979,,,,
8210CO11151,113131,Pollerton Road,,52.836699,-6.919424,,,,
8210CO11154,111821,Kennedy Avenue,,52.835423,-6.931463,,,,
8210CO11155,111861,Carlow Castle,,52.836651,-6.936064,,,,
8210CO11156,111871,Maryborough Street,,52.8378666532649,-6.93830508322329,,,,
8210CO11157,111881,Sleaty Street,,52.839859,-6.938004,,,,
8210CO11159,202001,Barrow Valley,,52.845344415256,-6.94330365849208,,,,
8210CO11444,111421,The Orchards,,52.8301367021632,-6.90367873188434,,,,
8220B1000401,100041,Clare Street,,53.341434,-6.251562,,,,
8220B100111,100111,Westland Row,,53.343163,-6.249959,,,,
8220B100351,100351,Merrion Square North,,53.3409427335809,-6.24994529768875,,,,
8220B100461,100461,Merrion Road,,53.3283555138789,-6.22837542799152,,,,
8220B1009001,100901,St Margaret's Road,,53.4001982314926,-6.30834665852557,,,,
8220B1011301,101131,North Road,,53.40014650036,-6.30786746825518,,,,
8220B1011501,101151,Glasnevin,,53.369942933041,-6.27806175078419,,,,
8220B1021101,102111,Bachelors Walk,,53.346833,-6.262471,,,,
8220B1046101,104611,Merrion Row,,53.3385331896343,-6.25480444135106,,,,
8220B106421,106421,3Arena,,53.346899,-6.229431,,,,
8220B10995,10995,Heuston Station,,53.3458575428185,-6.29388714847594,,,,
8220B111761,111761,Westland Row Church,,53.342626,-6.250132,,,,
8220B111771,111771,Irish Life,,53.349115135278,-6.25561891627054,,,,
8220B134961,134961,Dublin Busáras,,53.3499127208186,-6.25238682003711,,,,
8220B135001,135001,Dublin Busáras,,53.3495717825709,-6.25181494321315,,,,
8220B1350201,135021,DCU,,53.386888884633,-6.25663057318752,,,,
8220B1350301,135031,Beresford Place,,53.3487549295197,-6.25495768638166,,,,
8220B1351001,135101,Wellington Quay,,53.3458641751298,-6.26381729294171,,,,
8220B1351201,135121,Connolly Station,,53.3502180212919,-6.25052670165242,,,,
8220B1351401,135141,George's Quay,,53.347377,-6.252222,,,,
8220B1352701,135271,Custom House Quay,,53.348359,-6.253712,,,,
8220B1353101,135311,Wilton Terrace,,53.333451,-6.249021,,,,
8220B1353301,135331,Dawson Street,,53.340134371715,-6.25858361137312,,,,
8220B1353501,135351,Eden Quay,,53.3477999659065,-6.25849647173381,,,,
8220B1354001,135401,Heuston Station,,53.346033,-6.292647,,,,
8220B135411,135411,Wilton Terrace,,53.333421,-6.249085,,,,
8220B1354201,135421,Heuston Station,,53.346197,-6.292462,,,,
8220B211521,211521,Merrion Square West,,53.3409101463996,-6.25078764576979,,,,
8220B3551501,355151,Vincent's Hospital,,53.3173579970596,-6.21598254819272,,,,
8220DB000015,15,Innisfallen Parade,,53.360267,-6.260978,,,,
8220DB000017,17,Drumcondra Rail Station,,53.3630783243779,-6.25839928847834,,,,
8220DB000021,21,DCU St Patrick's,,53.3701011992947,-6.25431059904442,,,,
8220DB000045,45,DCU St Patrick's,,53.3699364344006,-6.25410694084966,,,,
8220DB000048,48,Fitzroy Avenue,,53.3622573901228,-6.25880841233317,,,,
8220DB000055,55,Mountjoy,,53.3604116029234,-6.26846957982236,,,,
8220DB000057,57,Dalymount,,53.3608162242918,-6.27655167484331,,,,
8220DB000080,80,Phibsborough PO,,53.360862963273,-6.27605396152962,,,,
8220DB000119,119,The Village,,53.3751904807235,-6.25076574528234,,,,
8220DB000187,187,Phibsborough Road,,53.3627342523604,-6.27244736533831,,,,
8220DB000188,188,North Circular Road,,53.3601206877553,-6.27258314915011,,,,
8220DB000190,190,Broadstone,,53.3551257304144,-6.27337107400574,,,,
8220DB000195,195,Broadstone,,53.3550117778767,-6.27357097973096,,,,
8220DB000198,198,Phibsborough SC,,53.3616253828786,-6.27283781041661,,,,
8220DB000203,203,Whitehall College,,53.3763927937136,-6.25001002810673,,,,
8220DB000263,263,Parnell Square East,,53.3537456234947,-6.2625054539801,,,,
8220DB000277,277,O'Connell Street Upper,,53.350822325818,-6.26050631978692,,,,
8220DB000341,341,South Townsend Street,,53.345945,-6.256424,,,,
8220DB000409,409,Holles Street,,53.3401367313169,-6.24769559556976,,,,
8220DB000417,417,Merrion Road,,53.3276995856506,-6.22597042048855,,,,
8220DB000493,493,Holles Street,,53.3398534163774,-6.24737682273898,,,,
8220DB000760,760,Donnybrook Church,,53.3183301872864,-6.2305619559304,,,,
8220DB000762,762,RTE,,53.3145170648478,-6.22437094406494,,,,
8220DB000770,770,RTE,,53.3146361875598,-6.22573181130972,,,,
8220DB000772,772,Donnybrook Garage,,53.3184852574538,-6.23132106360093,,,,
8220DB000783,783,Baggot Street Lower,,53.3353085373743,-6.24697756396985,,,,
8220DB000817,817,Mater Hospital,,53.3596462179679,-6.2696124384477,,,,
8220DB000834,834,Binns Bridge,,53.3619754108367,-6.26042763798587,,,,
8220DB000846,846,Fitzwilliam Place,,53.3334537329999,-6.25411090847857,,,,
8220DB000848,848,Sussex Road,,53.3297279908157,-6.24888799835488,,,,
8220DB000909,909,Fitzwilliam Place,,53.333147659918,-6.25407836385529,,,,
8220DB001171,1171,Gardiner Street Lower,,53.3503176870253,-6.2542629490582,,,,
8220DB001174,1174,Mountjoy Square West,,53.3561865814529,-6.25854512541131,,,,
8220DB001506,1506,Finglas Road,,53.3667778214166,-6.27237390919528,,,,
8220DB001620,1620,Whitehall Church,,53.3832628572882,-6.24410591269662,,,,
8220DB001642,1642,Whitehall Church,,53.3839478893434,-6.2436267222871,,,,
8220DB001666,1666,Ashtown Roundabout,,53.3715971506478,-6.33059573112208,,,,
8220DB001696,1696,Ashtown Roundabout,,53.3715415173175,-6.32983144331411,,,,
8220DB002086,2086,Nutley Avenue,,53.3181567845485,-6.21470338209092,,,,
8220DB002499,2499,Custom House Quay,,53.348128,-6.247128,,,,
8220DB002501,2501,Spencer Place,,53.3473759111851,-6.23635869880854,,,,
8220DB002811,2811,Merrion Street,,53.33936,-6.252308,,,,
8220DB004542,4542,Finglas Road,,53.3866641413217,-6.29709664327813,,,,
8220DB004543,4543,Wellmount Road,,53.3862492132721,-6.29699293387374,,,,
8220DB006252,6252,CHQ,,53.3479648140146,-6.24704407471834,,,,
8220DB007387,7387,Merrion Square South,,53.3394724671613,-6.25081645803823,,,,
8220DB007398,7398,Convention Centre,,53.3474994233039,-6.23985336340628,,,,
8220DB007399,7399,The Point,,53.3484935313067,-6.22686447149748,,,,
8230B1034401,103441,Tandy's Lane,,53.354034360228,-6.45885242526344,,,,
8230B1034501,103451,Liffey Valley SC,,53.3561766444633,-6.39166700005541,,,,
8230B105661,105661,Tallaght Hospital,,53.2894293212394,-6.3742407975085,,,,
8230B1343601,134361,Newlands Cross,,53.3125255302988,-6.39125252534118,,,,
8230B134461,134461,Lucan Spa Hotel,,53.3568321923541,-6.46533165134911,,,,
8230B1360501,136051,Newlands Cross,,53.3136971812806,-6.38816179122307,,,,
8230B5992601,599261,Tallaght Hosp,,53.289395,-6.373762,,,,
8230DB002213,2213,Liffey Valley SC,,53.355778,-6.392073,,,,
8230DB002241,2241,Kennelsfort Road,,53.3549292563155,-6.37126802262207,,,,
8230DB004401,4401,Kennelsfort Road,,53.3547555333587,-6.37171030536816,,,,
8240B100021,100021,Strand Street,,53.5803895380854,-6.10700998031344,,,,
8240B100121,100121,Blake's Cross,,53.505555,-6.194413,,,,
8240B100141,100141,Corduff,,53.517109,-6.191147,,,,
8240B100151,100151,Regles,,53.525974,-6.188959,,,,
8240B100161,100161,Regles,,53.524731,-6.189389,,,,
8240B100181,100181,Corduff,,53.514196,-6.191648,,,,
8240B100191,100191,Blake's Cross,,53.505748,-6.194088,,,,
8240B1002101,100211,Ballough,,53.5335210290563,-6.19562238916679,,,,
8240B1002201,100221,Five Roads,,53.5514316421769,-6.20981720122461,,,,
8240B1002301,100231,Grooms,,53.5670652112086,-6.20945884699274,,,,
8240B1002401,100241,Courtlough,,53.5768356582441,-6.20231054766472,,,,
8240B1002501,100251,Balrothery,,53.5935078086979,-6.1856187603554,,,,
8240B1002601,100261,Balbriggan Retail Park,,53.5967032599114,-6.18356297996706,,,,
8240B1002701,100271,Wavin,,53.60188781927,-6.18524443818982,,,,
8240B1002901,100291,Balbriggan College,,53.6113674183595,-6.18625859731593,,,,
8240B1003001,100301,Drogheda Street,,53.6134815558293,-6.18935720088223,,,,
8240B1003101,100311,Balbriggan Garda Stn,,53.6159187402453,-6.19242719137927,,,,
8240B100411,100411,Bremore,,53.61889194,-6.196308889,,,,
8240B100421,100421,Bremore,,53.61892306,-6.196276,,,,
8240B1007101,100711,Balbriggan Community School,,53.611261,-6.185795,,,,
8240B1007201,100721,Balbriggan Golf Club,,53.6003537245077,-6.18543109316004,,,,
8240B1007301,100731,Balbriggan Golf Club,,53.595808536305,-6.1832387642377,,,,
8240B1007401,100741,Balrothery,,53.5933802280657,-6.18550336619332,,,,
8240B1007501,100751,Courtlough,,53.5768329359975,-6.2021294422089,,,,
8240B1007601,100761,Grooms,,53.5672513522529,-6.20928490102549,,,,
8240B1007701,100771,Five Roads,,53.5508533390267,-6.20901152922906,,,,
8240B1007801,100781,Ballough,,53.5314476922221,-6.19343262499992,,,,
8240B1009301,100931,Coolquay,,53.4587810772361,-6.35073013356082,,,,
8240B1010901,101091,Coolquay,,53.458587237874,-6.35036116211557,,,,
8240B1011001,101101,Ward Cross,,53.4442109665918,-6.34093726650701,,,,
8240B1011101,101111,Broughan,,53.433659607079,-6.33322099989119,,,,
8240B1011201,101121,Kilshane,,53.4215525654992,-6.32484740554746,,,,
8240B1012601,101261,N3 Navan Road,,53.386027,-6.370607,,,,
8240B101281,101281,Blanchardstown Shopping Centre,,53.3958146966724,-6.39110489726147,,,,
8240B1043201,104321,Balrothery Inn,,53.5880076830696,-6.18920790704046,,,,
8240B1045601,104561,N3 Slip Road,,53.3973158526467,-6.38978510199504,,,,
8240B1050501,105051,Bath Rd,,53.6130659330325,-6.18861925248344,,,,
8240B1056201,105621,Kilshane Cross,,53.4289792085835,-6.3301686219469,,,,
8240B109261,109261,Hamlet Lane,,53.613834270822,-6.20621040982708,,,,
8240B109271,109271,Brega,,53.6147539709107,-6.20400992918971,,,,
8240B109281,109281,Stephenstown Industrial Estate,,53.6044651877387,-6.18984875465538,,,,
8240B109291,109291,Balbriggan Cemetery,,53.607985,-6.192903,,,,
8240B109301,109301,Clonard Rd,,53.6065223639441,-6.20169952510534,,,,
8240B109311,109311,Westbrook Drive,,53.6104102005412,-6.19427969633219,,,,
8240B109321,109321,Ashfield,,53.6135043597498,-6.19443481944903,,,,
8240B111911,111911,Dublin Airport Terminal 2 Zone 19,,53.42611,-6.2384,,,,
8240B111931,111931,Dublin Airport Zone 13,,53.42765,-6.24153,,,,
8240B112001,112001,Dublin Airport Zone 12,,53.42829,-6.24256,,,,
8240B112021,112021,Dublin Airport Zone 13,,53.42792,-6.24197,,,,
8240B112111,112111,Dublin Airport Zone 13,,53.42806,-6.24219,,,,
8240B1332001,133201,Balbriggan Comm Cen,,53.6071283647463,-6.18350844613664,,,,
8240B1333201,133321,Balrothery,,53.587967571377,-6.18952684302739,,,,
8240B1342501,134251,Ward Cross,,53.4438249062376,-6.34096736533977,,,,
8240B1342901,134291,Connolly Hosp,,53.3895170706627,-6.37077465298774,,,,
8240B1343201,134321,Kilshane Cross,,53.4288185664622,-6.33025016383034,,,,
8240B134431,134431,Blanchardstown,,53.3927462277529,-6.3841837728272,,,,
8240B1344501,134451,Kildonan,,53.413411381391,-6.31922522879644,,,,
8240B134671,134671,Connolly Hospital,,53.3876056526052,-6.37033648525137,,,,
8240B1347401,134741,Balbriggan Station,,53.611614,-6.18332,,,,
8240B1347601,134761,Barons Hall Grove,,53.61238,-6.197389,,,,
8240B1347701,134771,Hastings,,53.6133455694266,-6.20958660877097,,,,
8240B1348101,134811,Hamlet Lane,,53.6157402931163,-6.1990705883773,,,,
8240B1348501,134851,Castleland Roadbt,,53.60207,-6.178301,,,,
8240B1348601,134861,Millfield Centre,,53.606981,-6.198748,,,,
8240B136971,136971,Balbriggan,,53.6073616677532,-6.1834833186699,,,,
8240B1371301,137131,Balbriggan Garda Station,,53.615464,-6.191494,,,,
8240DB000661,661,Westend Office Park,,53.3924222501891,-6.38348935657183,,,,
8240DB001623,1623,Omni Park SC,,53.3919320702398,-6.24626007043488,,,,
8240DB001640,1640,Omni Park SC,,53.3923505009659,-6.24598724998324,,,,
8240DB002294,2294,Mill Road,,53.3900864585234,-6.37034695742265,,,,
8240DB003669,3669,Maldron Hotel,,53.4284655392369,-6.2350797893605,,,,
8240DB003676,3676,Airside,,53.4467824882382,-6.22835845052754,,,,
8240DB003696,3696,N1 Business Park,,53.4431819085801,-6.22799644733448,,,,
8240DB003713,3713,Balheary Park,,53.4686889702079,-6.21345232771727,,,,
8240DB003750,3750,Balheary Park,,53.4684949369019,-6.21309896075841,,,,
8240DB003755,3755,Turvey Avenue,,53.4942829565974,-6.19525422384928,,,,
8240DB003863,3863,Turvey Avenue,,53.4945347953781,-6.19467077304176,,,,
8240DB004433,4433,Seatown Villas,,53.4616521690686,-6.21350686735746,,,,
8240DB005074,5074,Swords Pavilions,,53.4531503866644,-6.21597187187099,,,,
8240DB006048,6048,Peter & Paul Church,,53.6045004892056,-6.18446749406753,,,,
8240DB006359,6359,Seatown Road,,53.4622241148457,-6.21328705688443,,,,
8240DB007166,7166,Parkway Station,,53.3770936033303,-6.34578713595246,,,,
8240DB007167,7167,Parkway Station,,53.375866301634,-6.34478259232342,,,,
8240DB007174,7174,Peter & Paul Church,,53.6039518983824,-6.18444569323127,,,,
8240DB007297,7297,Connolly Hospital,,53.3880162566005,-6.37078686684588,,,,
8250B1022401,102241,Cabinteely Cross,,53.262441,-6.150357,,,,
8250B1350601,135061,UCD Belfield Campus,,53.3053145450778,-6.21663479349524,,,,
8250DB000435,435,Sycamore Crescent,,53.2959890439284,-6.20374622631815,,,,
8250DB000461,461,Stillorgan Pk Hotel,,53.2947995032989,-6.20354111123816,,,,
8250DB000768,768,UCD Belfield,,53.309418194004,-6.21877482979352,,,,
8250DB002007,2007,Woodbine Road,,53.3088750410388,-6.21611120483354,,,,
8250DB002016,2016,Newtownpark Avenue,,53.2782087321279,-6.18406714943227,,,,
8250DB002017,2017,Foxrock Church,,53.2741965449175,-6.17501540656212,,,,
8250DB002060,2060,Foxrock Church,,53.2739549356923,-6.17508567922559,,,,
8250DB002062,2062,Newtownpark Avenue,,53.2790241109991,-6.18685192522418,,,,
8250DB003134,3134,Wyattville Road,,53.2469068045075,-6.13603133529264,,,,
8250DB003135,3135,St Columcille's Hospital,,53.2429290400298,-6.13055525740997,,,,
8250DB003143,3143,St Columcille's Hospital,,53.2426905108369,-6.13082038272716,,,,
8250DB003145,3145,Willow Court,,53.247920989066,-6.13823510986635,,,,
8250DB004571,4571,Stillorgan Park,,53.2889790521809,-6.19487535807999,,,,
8250DB004727,4727,Laurence Park,,53.2908117067824,-6.19778320998189,,,,
8250DB005127,5127,Cabinteely Bypass,,53.2620155969668,-6.15040988277704,,,,
8250DB005128,5128,Clonkeen Road,,53.2655267044598,-6.157739275846,,,,
8250DB007362,7362,Clonkeen Road,,53.2659394317396,-6.15769154664824,,,,
8260B1031601,103161,Maynooth University,,53.3820845147102,-6.59879461807352,,,,
8260B1032201,103221,Moyvalley,,53.4273620379658,-6.90963336560526,,,,
8260B103361,103361,Farrells Nursery,,53.4289067957441,-6.95783720686133,,,,
8260B1033701,103371,Moyvalley,,53.4274964035581,-6.90958478477375,,,,
8260B103391,103391,Cloncurry Cross,,53.415439660208,-6.79144302865356,,,,
8260B103421,103421,Kilcock Square,,53.4003048268619,-6.66729667475497,,,,
8260B1034301,103431,Maynooth University,,53.3821747093036,-6.59882172024453,,,,
8260B1329901,132991,Farrells Nursery,,53.4290595460735,-6.95783347030244,,,,
8260B1333601,133361,Cloncurry Cross,,53.4152672672839,-6.79216999215493,,,,
8260B133391,133391,Ferrans Lock,,53.4119688289508,-6.71217910749488,,,,
8260B133411,133411,Ferrans Lock,,53.4119659094738,-6.71190843601763,,,,
8260B1340301,134031,Kilcock,,53.3990669913034,-6.66751580948953,,,,
8260B134061,134061,Millerstown,,53.3956920074561,-6.65667463945924,,,,
8260B134081,134081,Millerstown,,53.3959896520642,-6.65756746497267,,,,
8260B1354601,135461,Glenroyal Hotel,,53.3796779750121,-6.58905837121956,,,,
8260DB003918,3918,Old Greenfield,,53.3764500204739,-6.58742161236596,,,,
8260DB005115,5115,Kilcock,,53.403178986882,-6.67116215090813,,,,
8260DB005117,5117,Kilcock,,53.404444,-6.673409,,,,
8270B1360901,136091,Gowran,,52.6283258948316,-7.07016857566347,,,,
8270B136101,136101,Thomastown,,52.5257138255501,-7.13902217122235,,,,
8270B136111,136111,Ballyhale,,52.4675691555996,-7.20076404271179,,,,
8270B136121,136121,Mullinavat,,52.3682477629909,-7.17107431904384,,,,
8270B3305801,330581,Knocktopher,,52.486171,-7.214827,,,,
8270B3306501,330651,Ballyhale,,52.4673609540984,-7.20054705232274,,,,
8270B3311201,331121,Lukeswell,,52.396603,-7.184737,,,,
8270B331981,331981,Piltown,,52.351168,-7.331918,,,,
8270B332871,332871,Fiddown,,52.333063,-7.316658,,,,
8270B332881,332881,Mooncoin,,52.2959337937549,-7.26044694783543,,,,
8270B3378001,337801,Kilkenny Station,,52.65414,-7.242973,,,,
8270B337811,337811,Ormonde College,,52.6481126883593,-7.25224367529372,,,,
8270B3384801,338481,Paulstown,,52.6807705769399,-7.02955311296619,,,,
8270B3386701,338671,Mullinavat,,52.368714390708,-7.17096279141866,,,,
8270B3389501,338951,Inistioge,,52.4887974052555,-7.06547189849678,,,,
8270B3389701,338971,Ballykeoghan,,52.330855,-7.160916,,,,
8270B3390501,339051,Clonamery,,52.469097,-7.001968,,,,
8270B339131,339131,Clonamery,,52.46908,-7.002101,,,,
8270B339211,339211,Stripes,,52.4347847008732,-6.96094676008628,,,,
8270B3392901,339291,Stripes,,52.4347512079675,-6.96122697765064,,,,
8270B339881,339881,Paulstown,,52.680491231973,-7.03056496808799,,,,
8270B339951,339951,Inistioge,,52.4887522375064,-7.06544340646369,,,,
8270B3505501,350551,Gowran,,52.6281855820781,-7.07061469425961,,,,
8270B3510301,351031,Thomastown,,52.52531,-7.137895,,,,
8270B351041,351041,Knocktopher,,52.486013,-7.215463,,,,
8270B351101,351101,Lukeswell,,52.396646,-7.184413,,,,
8270B3511601,351161,Bennettsbridge,,52.592163,-7.184389,,,,
8270B3511602,351162,Bennettsbridge,,52.5917574818876,-7.18430802699584,,,,
8270B351171,351171,Ballykeoghan,,52.33099,-7.160884,,,,
8270B3512601,351261,Glenmore,,52.3535604752685,-7.02289322365952,,,,
8270B351461,351461,Glenmore,,52.353525376261,-7.02299675617973,,,,
8270B351501,351501,Kilmacow,,52.311865,-7.176645,,,,
8270B351511,351511,Kilmacow,,52.3135701497811,-7.17501480906738,,,,
8270B3580801,358081,Piltown,,52.3511478922565,-7.3307616297097,,,,
8270B3580901,358091,Fiddown,,52.332767,-7.31587,,,,
8270B3581001,358101,Mooncoin,,52.2957944771925,-7.25973090637821,,,,
8270B5571201,557121,Ormonde College,,52.6482285897256,-7.25209391769704,,,,
8280B1315601,131561,Mountmellick,,53.1174001172241,-7.32695962681693,,,,
8280B1315602,131562,Mountmellick,,53.117426654954,-7.32688452037353,,,,
8280B1553201,155321,Portlaoise JFL Avenue,,53.03285,-7.296,,,,
8280B1554101,155411,Portlaoise JFL Avenue,,53.032906,-7.297705,,,,
8280B330831,330831,Stradbally,,53.013666,-7.146256,,,,
8280B3308701,330871,Stradbally,,53.015956,-7.150046,,,,
8290B104421,104421,Edgeworthstown,,53.6967129763042,-7.6110052793914,,,,
8290B104951,104951,Granard,,53.7773162297975,-7.49627635834485,,,,
8290B1049601,104961,Abbeylara,,53.765417,-7.44896,,,,
8290B131141,131141,Edgeworthstown,,53.6967672867225,-7.61112591907698,,,,
8290B1313701,131371,Abbeylara,,53.765182,-7.448797,,,,
8290B135741,135741,Longford Centre,,53.7286137025672,-7.80104448804644,,,,
8290B1357701,135771,Longford Station,,53.724391,-7.796019,,,,
8290B135801,135801,Longford Centre,,53.7285422898624,-7.8013327490812,,,,
8290B1359001,135901,Granard,,53.7775580848821,-7.49609140197582,,,,
8290B141591,141591,Saint Joseph's Care Centre,,53.725114,-7.788363,,,,
8290B1416701,141671,Saint Joseph's Care Centre,,53.724596,-7.784835,,,,
8290B1520801,152081,Ballymahon,,53.565257563738,-7.76638283463293,,,,
8290B152151,152151,Ballymahon,,53.5652122182364,-7.76617174810088,,,,
